Chl,Car,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,785,790,795,800,805,810,815,820,825,830,835,840,845,850
34.57442195,9.38803219,0.064743073,0.05780152,0.060827762,0.064580235,0.062266662,0.061745866,0.06467906,0.062953088,0.064701126,0.063007327,0.064379759,0.064183896,0.063232113,0.064731122,0.066859092,0.070037708,0.074077413,0.077925638,0.083868973,0.087853976,0.092181102,0.095811022,0.099944616,0.107041662,0.114267344,0.122229887,0.133051068,0.144056707,0.15166168,0.157164384,0.160722979,0.161069315,0.159669838,0.155089782,0.145744565,0.134225681,0.124353664,0.11674194,0.111789978,0.107313109,0.104805862,0.101115025,0.09630778,0.093760352,0.091892641,0.094166541,0.099737421,0.108551405,0.115131798,0.122055625,0.127253204,0.13417443,0.137077002,0.138389562,0.140720688,0.142216792,0.143801276,0.146474142,0.155049952,0.177789557,0.217498845,0.270179352,0.324599417,0.377227806,0.423055764,0.46435568,0.499423987,0.526194799,0.546960703,0.561557873,0.570530679,0.578175234,0.580872336,0.581284859,0.579216514,0.578705864,0.579580075,0.578248848,0.576137488,0.574169303,0.572884722,0.559668134,0.56185653,0.559169116,0.57160575,0.568742436,0.566088801,0.560112787,0.555593618,0.545141571,0.528843683
42.76155117,10.35527633,0.069497525,0.062080604,0.065729386,0.06806478,0.065429933,0.064458273,0.068700954,0.066524815,0.06793121,0.066127544,0.067739365,0.067008384,0.066044185,0.067934345,0.071174514,0.074010521,0.078837585,0.081878036,0.087611134,0.091641446,0.096096221,0.100181008,0.105517972,0.113385184,0.122261892,0.131014518,0.142651738,0.152818599,0.159673973,0.163243649,0.165608244,0.16507716,0.16257117,0.15728899,0.147620349,0.136293395,0.126228977,0.118581184,0.113594321,0.10917667,0.106259995,0.102953584,0.098232772,0.095358083,0.094172773,0.096447963,0.101533858,0.110043971,0.116411414,0.124412193,0.130018532,0.137027761,0.141399322,0.14346784,0.146807917,0.148459582,0.150340324,0.154027877,0.162782784,0.18575125,0.225109737,0.276412055,0.330778681,0.383516213,0.432527414,0.47719079,0.516317389,0.547820214,0.571805437,0.589696944,0.60065537,0.609419789,0.613586171,0.614467808,0.612705708,0.61172271,0.611297755,0.609727666,0.609457628,0.607815978,0.60618884,0.592371827,0.592854823,0.590004995,0.607139961,0.604888575,0.598906022,0.592900869,0.586639573,0.576287074,0.560853889
45.26674944,10.83515078,0.078171554,0.066181432,0.065890157,0.065483272,0.060150447,0.057110683,0.057546877,0.053860058,0.052980352,0.050388157,0.050444361,0.04851146,0.046344773,0.046237965,0.047128555,0.049197488,0.051664806,0.053781152,0.058187735,0.060791902,0.064099956,0.066473717,0.070014238,0.074917252,0.080066312,0.085149139,0.094233272,0.102915324,0.109270689,0.113444115,0.116505986,0.116811261,0.115403334,0.111617586,0.103270743,0.093143239,0.085125783,0.079042147,0.075218042,0.071579503,0.069506387,0.067426339,0.063432879,0.061477299,0.059918895,0.062360316,0.066584806,0.073898927,0.080756393,0.089048819,0.094937916,0.102835964,0.107776313,0.110785346,0.113962646,0.115757152,0.11740966,0.119539423,0.126099402,0.14450527,0.176944057,0.222620151,0.274218227,0.323712377,0.370920386,0.415016735,0.453214777,0.48525518,0.508011365,0.52678532,0.53771691,0.546614147,0.550656402,0.552091712,0.551425197,0.551624239,0.551986205,0.550708825,0.551184197,0.548886247,0.546848004,0.539070276,0.539231637,0.535338813,0.545750348,0.548057492,0.544335923,0.539591726,0.53543438,0.523696203,0.510149875
41.38694982,10.57666028,0.098997136,0.08729736,0.088040259,0.087835397,0.083473028,0.080559847,0.083324954,0.079408788,0.079671077,0.07733782,0.078313503,0.076157499,0.075486203,0.075911586,0.078233582,0.08080458,0.083956938,0.08690867,0.091399707,0.094695633,0.098974658,0.102461099,0.106733405,0.112973972,0.119487885,0.126977695,0.137370014,0.147062163,0.154124192,0.157884631,0.160372133,0.160815556,0.158325186,0.153910385,0.144859603,0.134612967,0.125285119,0.118600067,0.114341322,0.110562387,0.1079744,0.105183843,0.100461678,0.098319814,0.097080588,0.09992441,0.104856208,0.111544174,0.118214196,0.125521262,0.130580271,0.136975829,0.140649717,0.143237156,0.146231068,0.147808029,0.149369596,0.152644856,0.160960118,0.182067943,0.216833258,0.26301904,0.314419427,0.36535043,0.41271366,0.457090876,0.494353534,0.525535328,0.550807378,0.568654639,0.58178167,0.588426616,0.591835478,0.593138563,0.592659496,0.593421155,0.592912506,0.592690265,0.591044471,0.590413536,0.588947659,0.590954783,0.594131924,0.591387445,0.591079447,0.584976273,0.581543789,0.570357375,0.560790415,0.545580461,0.526702672
48.93666349,11.32565938,0.062878656,0.056068645,0.058708436,0.060720619,0.058426943,0.057631792,0.061009984,0.058376181,0.059282072,0.058661873,0.060674853,0.060135555,0.059183309,0.06025908,0.062782596,0.065700852,0.069103642,0.0723058,0.078174487,0.081983114,0.086405207,0.089620969,0.094117374,0.100740999,0.107958791,0.115648074,0.125559643,0.135495305,0.142157608,0.146530867,0.148847354,0.148972395,0.146751632,0.142414153,0.133666602,0.123502048,0.115175952,0.108262954,0.103464557,0.099670882,0.097208072,0.094258897,0.089711419,0.087152546,0.085229579,0.087364702,0.091623502,0.09922689,0.105359653,0.112637884,0.118253183,0.125583528,0.129680839,0.132774808,0.135424511,0.137451945,0.139409459,0.142304421,0.151817527,0.171907509,0.206593716,0.252575534,0.303864354,0.353801806,0.4006549,0.444987885,0.482942453,0.514141818,0.540145846,0.557799075,0.569753673,0.576984292,0.581501108,0.582294877,0.583091716,0.581742763,0.581417848,0.580411793,0.578995123,0.578908067,0.576164301,0.580224526,0.580640424,0.578457796,0.57733889,0.575255071,0.56569542,0.554355173,0.544072687,0.528309296,0.508599351
43.1839086,9.938868487,0.100403192,0.088805581,0.086439571,0.08683037,0.082060126,0.078780904,0.081008271,0.076563782,0.076465476,0.073998923,0.074255304,0.072768848,0.071485518,0.07216221,0.07388167,0.077419133,0.081166842,0.085630035,0.091842505,0.095711257,0.099436933,0.103388185,0.108266881,0.116146145,0.124564058,0.133663381,0.144973045,0.156296797,0.162902386,0.167026296,0.169164079,0.168512817,0.165347585,0.160232237,0.150254179,0.13874191,0.128835527,0.120842617,0.115730021,0.111126834,0.107967816,0.105193977,0.099914707,0.09719926,0.09547665,0.098429994,0.103488206,0.112623024,0.119161575,0.126163652,0.130270088,0.137373095,0.140028276,0.142238164,0.145409626,0.146462146,0.148265445,0.15218417,0.161700094,0.185283309,0.22433102,0.273872398,0.327497707,0.37927766,0.4268677,0.470593896,0.50873736,0.540586406,0.565419412,0.584108472,0.595947063,0.603147096,0.60725463,0.610074791,0.610039958,0.60967822,0.60900698,0.607415267,0.607609808,0.606326283,0.60543638,0.604986911,0.607842769,0.60547037,0.599495332,0.601388905,0.599413446,0.589719645,0.577011825,0.562057933,0.544178748
41.7384833,10.11344701,0.096425536,0.085441256,0.084136064,0.084339024,0.079685127,0.07715548,0.079311364,0.075321087,0.075753436,0.07350157,0.073543857,0.072340572,0.071692256,0.07282242,0.075615681,0.07932475,0.08425287,0.088292002,0.093606064,0.097812578,0.102664548,0.107110056,0.113055896,0.122104051,0.131730365,0.141662358,0.153780388,0.163690392,0.169897145,0.173281913,0.174915625,0.173862513,0.171311591,0.165617606,0.156053866,0.144417185,0.134177628,0.126226066,0.120443917,0.116253809,0.112844662,0.109833031,0.104519056,0.102134954,0.100313394,0.103796174,0.109285151,0.116659998,0.122840114,0.128208848,0.132012209,0.138247205,0.140360403,0.140954062,0.142879438,0.144330328,0.145841871,0.149366897,0.159611041,0.183767867,0.221707663,0.268903351,0.318671641,0.366076953,0.410765126,0.451662054,0.486683654,0.514059983,0.536270926,0.552250894,0.562623623,0.569148215,0.573457641,0.574892039,0.574515182,0.571518727,0.573746187,0.572710613,0.57109936,0.569653587,0.568910643,0.559596044,0.557382737,0.559467043,0.561878858,0.567837013,0.563201938,0.556144975,0.550917675,0.539925482,0.526375205
44.24368157,10.55272071,0.105829886,0.092658756,0.09258155,0.093049222,0.087851103,0.085981953,0.087915185,0.083975375,0.084536879,0.081755835,0.082484751,0.081525945,0.080098753,0.081322886,0.083525903,0.08699931,0.091302083,0.095523636,0.101198368,0.105500436,0.110332401,0.114828426,0.121009165,0.129304271,0.138598282,0.14805563,0.160151478,0.17014017,0.177346622,0.181007041,0.183169327,0.18281202,0.179773099,0.175176655,0.165190523,0.15350157,0.14315174,0.135334986,0.129818611,0.125576692,0.121914912,0.118584916,0.113501629,0.110873861,0.108698015,0.111677533,0.116423635,0.124065346,0.130744029,0.137020294,0.140629228,0.146468222,0.148852157,0.149798289,0.151215035,0.152219843,0.153580374,0.156981151,0.166679912,0.190574447,0.228321789,0.27674651,0.326383731,0.374563073,0.419575785,0.460298062,0.495730655,0.523326501,0.545591718,0.561106445,0.572191417,0.578361101,0.582724503,0.583923007,0.583042734,0.582847212,0.583395067,0.582061592,0.581423473,0.580113741,0.577850506,0.573702728,0.567973654,0.568650206,0.570274466,0.575064081,0.573019903,0.567480745,0.560221498,0.550213735,0.537822424
46.28981731,10.22436433,0.127409915,0.113587823,0.113313924,0.111789492,0.106346474,0.103127032,0.103871986,0.099014424,0.099105761,0.095751219,0.096440471,0.094808638,0.092630388,0.093144557,0.094940422,0.097643741,0.101110336,0.104532647,0.110218113,0.113548848,0.118070038,0.122036585,0.127264555,0.135584581,0.144352569,0.153368423,0.164317785,0.173451696,0.179230518,0.181908304,0.183497872,0.182190929,0.179212457,0.174170664,0.164475302,0.153658492,0.144456881,0.136515189,0.131808012,0.127681001,0.124645523,0.121700522,0.116922862,0.114276176,0.112530408,0.114439564,0.118386622,0.125914936,0.131710176,0.138543078,0.142854942,0.15025597,0.153681747,0.155892259,0.159757346,0.161126987,0.163858188,0.167213319,0.175320085,0.195352348,0.229282683,0.273706852,0.322645215,0.371430664,0.417539435,0.459730213,0.496795467,0.526269606,0.550154588,0.568088145,0.580106126,0.587733316,0.592283107,0.593889272,0.59380286,0.593024963,0.593273383,0.592125451,0.59218964,0.590016417,0.589397656,0.582838367,0.581057994,0.583428304,0.584570767,0.587135208,0.585261885,0.57889591,0.572316301,0.561506412,0.548638462
